TABLE,COLUMN
EKBE,LFPOS
EKBE,GRUND
EKBE,CPUDT
EKBE,CPUTM
EKBE,REEWR
EKBE,EVERE
EKBE,REFWR
EKBE,MATNR
EKBE,WERKS
EKBE,XWSBR
EKBE,ETENS
EKBE,KNUMV
EKBE,MWSKZ
EKBE,LSMNG
EKBE,LSMEH
EKBE,EMATN
EKBE,AREWW
EKBE,HSWAE
EKBE,BAMNG
EKBE,CHARG
EKBE,BLDAT
EKBE,XWOFF
EKBE,XUNPL
EKBE,ERNAM
EKBE,SRVPOS
EKBE,PACKNO
EKBE,INTROW
EKBE,BEKKN
EKBE,LEMIN
EKBE,AREWB
EKBE,REWRB
EKBE,SAPRL
EKBE,MENGE_POP
EKBE,BPMNG_POP
EKBE,DMBTR_POP
EKBE,WRBTR_POP
EKBE,WESBB
EKBE,BPWEB
EKBE,WEORA
EKBE,AREWR_POP
EKBE,KUDIF
EKBE,RETAMT_FC
EKBE,RETAMT_LC
EKBE,RETAMTP_FC
EKBE,RETAMTP_LC
EKBE,XMACC
EKBE,WKURS
EKBE,INV_ITEM_ORIGIN
EKBE,VBELN_ST
EKBE,VBELP_ST
EKBE,SGT_SCAT
EKBE,FRBNR
EKBE,OIA_IPMVAT
EKBE,OIVATH
EKBE,OIVATF
EKBE,OIIMATV
EKBE,OIMATCYC
EKBE,OITAXVAL
EKBE,OITAXCON
EKBE,OIEDCL
EKBE,ET_UPD
EKBE,/CWM/BAMNG
EKBE,/CWM/WESBS
EKBE,J_SC_DIE_COMP_F
EKKN,MANDT
EKKN,EBELN
EKKN,EBELP
EKKN,ZEKKN
EKKN,LOEKZ
EKKN,AEDAT
EKKN,KFLAG
EKKN,MENGE
EKKN,VPROZ
EKKN,NETWR
EKKN,SAKTO
EKKN,GSBER
EKKN,KOSTL
EKKN,PROJN
EKKN,VBELN
EKKN,VBELP
EKKN,VETEN
EKKN,KZBRB
EKKN,ANLN1
EKKN,ANLN2
EKKN,AUFNR
EKKN,WEMPF
EKKN,ABLAD
EKKN,KOKRS
EKKN,XBKST
EKKN,XBAUF
EKKN,XBPRO
EKKN,EREKZ
EKKN,KSTRG
EKKN,PAOBJNR
EKKN,PRCTR
EKKN,PS_PSP_PNR
EKKN,NPLNR
EKKN,AUFPL
EKKN,IMKEY
EKKN,APLZL
EKKN,VPTNR
EKKN,FIPOS
EKKN,RECID
EKKN,FISTL
EKKN,GEBER
EKKN,FKBER
EKKN,DABRZ
EKKN,AUFPL_ORD
EKKN,APLZL_ORD
EKKN,MWSKZ
EKKN,TXJCD
EKKN,NAVNW
EKKN,KBLNR
EKKN,KBLPOS
EKKN,LSTAR
EKKN,PRZNR
EKKN,GRANT_NBR
EKKN,BUDGET_PD
EKKN,FM_SPLIT_BATCH
EKKN,FM_SPLIT_BEGRU
EKKN,AA_FINAL_IND
EKKN,AA_FINAL_REASON
EKKN,AA_FINAL_QTY
EKKN,AA_FINAL_QTY_F
EKKN,MENGE_F
EKKN,FMFGUS_KEY
EKKN,EGRUP
EKKN,VNAME
EKKN,TCOBJNR
EKKN,DATEOFSERVICE
EKKN,NOTAXCORR
EKKN,DIFFOPTRATE
EKKN,HASDIFFOPTRATE
EKKO,MANDT
EKKO,EBELN
EKKO,BUKRS
EKKO,BSTYP
EKKO,BSART
EKKO,BSAKZ
EKKO,LOEKZ
EKKO,STATU
EKKO,AEDAT
EKKO,ERNAM
EKKO,PINCR
EKKO,LPONR
EKKO,LIFNR
EKKO,SPRAS
EKKO,ZTERM
EKKO,ZBD1T
EKKO,ZBD2T
EKKO,ZBD3T
EKKO,ZBD1P
EKKO,ZBD2P
EKKO,EKORG
EKKO,EKGRP
EKKO,WAERS
EKKO,WKURS
EKKO,KUFIX
EKKO,BEDAT
EKKO,KDATB
EKKO,KDATE
EKKO,BWBDT
EKKO,ANGDT
EKKO,BNDDT
EKKO,GWLDT
EKKO,AUSNR
EKKO,ANGNR
EKKO,IHRAN
EKKO,IHREZ
EKKO,VERKF
EKKO,TELF1
EKKO,LLIEF
EKKO,KUNNR
EKKO,KONNR
EKKO,ABGRU
EKKO,AUTLF
EKKO,WEAKT
EKKO,RESWK
EKKO,LBLIF
EKKO,INCO1
EKKO,INCO2
EKKO,KTWRT
EKKO,SUBMI
EKKO,KNUMV
EKKO,KALSM
EKKO,STAFO
EKKO,LIFRE
EKKO,EXNUM
EKKO,UNSEZ
EKKO,LOGSY
EKKO,UPINC
EKKO,STAKO
EKKO,FRGGR
EKKO,FRGSX
EKKO,FRGKE
EKKO,FRGZU
EKKO,FRGRL
EKKO,LANDS
EKKO,LPHIS
EKKO,ADRNR
EKKO,STCEG_L
EKKO,STCEG
EKKO,ABSGR
EKKO,ADDNR
EKKO,KORNR
EKKO,MEMORY
EKKO,PROCSTAT
EKKO,RLWRT
EKKO,REVNO
EKKO,SCMPROC
EKKO,REASON_CODE
EKKO,MEMORYTYPE
EKKO,RETTP
EKKO,RETPC
EKKO,DPTYP
EKKO,DPPCT
EKKO,DPAMT
EKKO,DPDAT
EKKO,MSR_ID
EKKO,HIERARCHY_EXISTS
EKKO,THRESHOLD_EXISTS
EKKO,LEGAL_CONTRACT
EKKO,DESCRIPTION
EKKO,RELEASE_DATE
EKKO,VSART
EKKO,HANDOVERLOC
EKKO,SHIPCOND
EKKO,INCOV
EKKO,INCO2_L
EKKO,INCO3_L
EKKO,FORCE_ID
EKKO,FORCE_CNT
EKKO,RELOC_ID
EKKO,RELOC_SEQ_ID
EKKO,OIEXGNUM
EKKO,OIEXGTYP
EKKO,OIAEVGTYPE
EKKO,OIPIPEVAL
EKKO,OIC_LIFNR
EKKO,OIC_DCITYC
EKKO,OIC_DCOUNC
EKKO,OIC_DREGIO
EKKO,OIC_DLAND1
EKKO,OIC_OCITYC
EKKO,OIC_OCOUNC
EKKO,OIC_OREGIO
EKKO,OIC_OLAND1
EKKO,OIC_PORGIN
EKKO,OIC_PDESTN
EKKO,OIC_PTRIP
EKKO,OIC_PBATCH
EKKO,OIC_MOT
EKKO,OIC_AORGIN
EKKO,OIC_ADESTN
EKKO,OIC_TRUCKN
EKKO,OIA_BASELO
EKKO,OID_EXTBOL
EKKO,OID_MISCDL
EKKO,ZZ_DMS01
EKKO,ZZ_MUNKALAP
EKKO,ZZ_MLAPEVE
EKKO,ZZ_ENABLED
EKKO,ZZ_RACID
EKKO,ZZ_KIEMELT
EKKO,ZZ_ALTBCS
EKKO,ZZ_CAUSE
EKKO,ZZ_CALLOFF
EKKO,ZZ_KULSO
EKKO,ZZ_BUKRS
EKKO,ZZ_VSBED
EKKO,ZZ_KOZB
EKKO,ZZSZERZKAT
EKKO,ZZSZERZTIP
EKKO,ZZDISPTENDERINFH
EKKO,ZZ_AVF
EKKO,ZZ_MOS_EFORM
EKKO,ZZTYPECONTR
EKKO,ZZEGYSZ_INDH
EKKO,ZZKITERJ_SZERZ
EKKO,ZZALVALL_NELKUL
EKKO,ZZ_SRM_CONTR
EKKO,ZZ_DESC
EKKO,ZZGROUPCTR
EKKO,ZZCTRMAPPO
EKKO,ZZDISTRIBUTE
EKKO,ZZDUTPROC
EKKO,ZZ_HSE_REL
EKKO,ZZGHPC
EKKO,ZZ_VALUE_IND
EKKO,POHF_TYPE
EKKO,EQ_EINDT
EKKO,EQ_WERKS
EKKO,FIXPO
EKKO,EKGRP_ALLOW
EKKO,WERKS_ALLOW
EKKO,CONTRACT_ALLOW
EKKO,PSTYP_ALLOW
EKKO,FIXPO_ALLOW
EKKO,KEY_ID_ALLOW
EKKO,AUREL_ALLOW
EKKO,DELPER_ALLOW
EKKO,EINDT_ALLOW
EKKO,OTB_LEVEL
EKKO,OTB_COND_TYPE
EKKO,KEY_ID
EKKO,OTB_VALUE
EKKO,OTB_CURR
EKKO,OTB_RES_VALUE
EKKO,OTB_SPEC_VALUE
EKKO,SPR_RSN_PROFILE
EKKO,BUDG_TYPE
EKKO,OTB_STATUS
EKKO,OTB_REASON
EKKO,CHECK_TYPE
EKKO,CON_OTB_REQ
EKKO,CON_PREBOOK_LEV
EKKO,CON_DISTR_LEV
EKPA,MANDT
EKPA,EBELN
EKPA,EBELP
EKPA,EKORG
EKPA,LTSNR
EKPA,WERKS
EKPA,PARVW
EKPA,PARZA
EKPA,ERNAM
EKPA,ERDAT
EKPA,LIFN2
EKPA,DEFPA
EKPA,HITYP
EKPA,PARNR
EKPA,PERNR
EKPA,PRFRE
EKPA,BOLRE
EKPA,HISTUNR
EKPO,MANDT
EKPO,EBELN
EKPO,EBELP
EKPO,LOEKZ
EKPO,STATU
EKPO,AEDAT
EKPO,TXZ01
EKPO,MATNR
EKPO,EMATN
EKPO,BUKRS
EKPO,WERKS
EKPO,LGORT
EKPO,BEDNR
EKPO,MATKL
EKPO,INFNR
EKPO,IDNLF
EKPO,KTMNG
EKPO,MENGE
EKPO,MEINS
EKPO,BPRME
EKPO,BPUMZ
EKPO,BPUMN
EKPO,UMREZ
EKPO,UMREN
EKPO,NETPR
EKPO,PEINH
EKPO,NETWR
EKPO,BRTWR
EKPO,AGDAT
EKPO,WEBAZ
EKPO,MWSKZ
EKPO,BONUS
EKPO,INSMK
EKPO,SPINF
EKPO,PRSDR
EKPO,SCHPR
EKPO,MAHNZ
EKPO,MAHN1
EKPO,MAHN2
EKPO,MAHN3
EKPO,UEBTO
EKPO,UEBTK
EKPO,UNTTO
EKPO,BWTAR
EKPO,BWTTY
EKPO,ABSKZ
EKPO,AGMEM
EKPO,ELIKZ
EKPO,EREKZ
EKPO,PSTYP
EKPO,KNTTP
EKPO,KZVBR
EKPO,VRTKZ
EKPO,TWRKZ
EKPO,WEPOS
EKPO,WEUNB
EKPO,REPOS
EKPO,WEBRE
EKPO,KZABS
EKPO,LABNR
EKPO,KONNR
EKPO,KTPNR
EKPO,ABDAT
EKPO,ABFTZ
EKPO,ETFZ1
EKPO,ETFZ2
EKPO,KZSTU
EKPO,NOTKZ
EKPO,LMEIN
EKPO,EVERS
EKPO,ZWERT
EKPO,NAVNW
EKPO,ABMNG
EKPO,PRDAT
EKPO,BSTYP
EKPO,EFFWR
EKPO,XOBLR
EKPO,KUNNR
EKPO,ADRNR
EKPO,EKKOL
EKPO,SKTOF
EKPO,STAFO
EKPO,PLIFZ
EKPO,NTGEW
EKPO,GEWEI
EKPO,TXJCD
EKPO,ETDRK
EKPO,SOBKZ
EKPO,ARSNR
EKPO,ARSPS
EKPO,INSNC
EKPO,SSQSS
EKPO,ZGTYP
EKPO,EAN11
EKPO,BSTAE
EKPO,REVLV
EKPO,GEBER
EKPO,FISTL
EKPO,FIPOS
EKPO,KO_GSBER
EKPO,KO_PARGB
EKPO,KO_PRCTR
EKPO,KO_PPRCTR
EKPO,MEPRF
EKPO,BRGEW
EKPO,VOLUM
EKPO,VOLEH
EKPO,INCO1
EKPO,INCO2
EKPO,VORAB
EKPO,KOLIF
EKPO,LTSNR
EKPO,PACKNO
EKPO,FPLNR
EKPO,GNETWR
EKPO,STAPO
EKPO,UEBPO
EKPO,LEWED
EKPO,EMLIF
EKPO,LBLKZ
EKPO,SATNR
EKPO,ATTYP
EKPO,VSART
EKPO,HANDOVERLOC
EKPO,KANBA
EKPO,ADRN2
EKPO,CUOBJ
EKPO,XERSY
EKPO,EILDT
EKPO,DRDAT
EKPO,DRUHR
EKPO,DRUNR
EKPO,AKTNR
EKPO,ABELN
EKPO,ABELP
EKPO,ANZPU
EKPO,PUNEI
EKPO,SAISO
EKPO,SAISJ
EKPO,EBON2
EKPO,EBON3
EKPO,EBONF
EKPO,MLMAA
EKPO,MHDRZ
EKPO,ANFNR
EKPO,ANFPS
EKPO,KZKFG
EKPO,USEQU
EKPO,UMSOK
EKPO,BANFN
EKPO,BNFPO
EKPO,MTART
EKPO,UPTYP
EKPO,UPVOR
EKPO,KZWI1
EKPO,KZWI2
EKPO,KZWI3
EKPO,KZWI4
EKPO,KZWI5
EKPO,KZWI6
EKPO,SIKGR
EKPO,MFZHI
EKPO,FFZHI
EKPO,RETPO
EKPO,AUREL
EKPO,BSGRU
EKPO,LFRET
EKPO,MFRGR
EKPO,NRFHG
EKPO,J_1BNBM
EKPO,J_1BMATUSE
EKPO,J_1BMATORG
EKPO,J_1BOWNPRO
EKPO,J_1BINDUST
EKPO,ABUEB
EKPO,NLABD
EKPO,NFABD
EKPO,KZBWS
EKPO,BONBA
EKPO,FABKZ
EKPO,J_1AINDXP
EKPO,J_1AIDATEP
EKPO,MPROF
EKPO,EGLKZ
EKPO,KZTLF
EKPO,KZFME
EKPO,RDPRF
EKPO,TECHS
EKPO,CHG_SRV
EKPO,CHG_FPLNR
EKPO,MFRPN
EKPO,MFRNR
EKPO,EMNFR
EKPO,NOVET
EKPO,AFNAM
EKPO,TZONRC
EKPO,IPRKZ
EKPO,LEBRE
EKPO,BERID
EKPO,XCONDITIONS
EKPO,APOMS
EKPO,CCOMP
EKPO,GRANT_NBR
EKPO,FKBER
EKPO,STATUS
EKPO,RESLO
EKPO,KBLNR
EKPO,KBLPOS
EKPO,WEORA
EKPO,SRV_BAS_COM
EKPO,PRIO_URG
EKPO,PRIO_REQ
EKPO,EMPST
EKPO,DIFF_INVOICE
EKPO,TRMRISK_RELEVANT
EKPO,SPE_ABGRU
EKPO,SPE_CRM_SO
EKPO,SPE_CRM_SO_ITEM
EKPO,SPE_CRM_REF_SO
EKPO,SPE_CRM_REF_ITEM
EKPO,SPE_CRM_FKREL
EKPO,SPE_CHNG_SYS
EKPO,SPE_INSMK_SRC
EKPO,SPE_CQ_CTRLTYPE
EKPO,SPE_CQ_NOCQ
EKPO,REASON_CODE
EKPO,CQU_SAR
EKPO,ANZSN
EKPO,SPE_EWM_DTC
EKPO,EXLIN
EKPO,EXSNR
EKPO,EHTYP
EKPO,RETPC
EKPO,DPTYP
EKPO,DPPCT
EKPO,DPAMT
EKPO,DPDAT
EKPO,FLS_RSTO
EKPO,EXT_RFX_NUMBER
EKPO,EXT_RFX_ITEM
EKPO,EXT_RFX_SYSTEM
EKPO,SRM_CONTRACT_ID
EKPO,SRM_CONTRACT_ITM
EKPO,BLK_REASON_ID
EKPO,BLK_REASON_TXT
EKPO,ITCONS
EKPO,FIXMG
EKPO,WABWE
EKPO,CMPL_DLV_ITM
EKPO,INCO2_L
EKPO,INCO3_L
EKPO,TC_AUT_DET
EKPO,MANUAL_TC_REASON
EKPO,FISCAL_INCENTIVE
EKPO,TAX_SUBJECT_ST
EKPO,FISCAL_INCENTIVE_ID
EKPO,SF_TXJCD
EKPO,/BEV1/NEGEN_ITEM
EKPO,/BEV1/NEDEPFREE
EKPO,/BEV1/NESTRUCCAT
EKPO,/CWM/WABWE
EKPO,ADVCODE
EKPO,BUDGET_PD
EKPO,EXCPE
EKPO,FMFGUS_KEY
EKPO,IUID_RELEVANT
EKPO,MRPIND
EKPO,OIPIPEVAL
EKPO,OIC_LIFNR
EKPO,OIC_DCITYC
EKPO,OIC_DCOUNC
EKPO,OIC_DREGIO
EKPO,OIC_DLAND1
EKPO,OIC_OCITYC
EKPO,OIC_OCOUNC
EKPO,OIC_OREGIO
EKPO,OIC_OLAND1
EKPO,OIC_PORGIN
EKPO,OIC_PDESTN
EKPO,OIC_PTRIP
EKPO,OIC_PBATCH
EKPO,OIC_MOT
EKPO,OIC_AORGIN
EKPO,OIC_ADESTN
EKPO,OIC_TRUCKN
EKPO,OIA_BASELO
EKPO,OITAXFROM
EKPO,OIHANTYP
EKPO,OIPRICIE
EKPO,OITAXTO
EKPO,OITAXCON
EKPO,OITAXGRP
EKPO,OIOILCON
EKPO,OIINEX
EKPO,OIEXGNUM
EKPO,OIEXGTYP
EKPO,OIFEETOT
EKPO,OIFEEDT
EKPO,OINETCYC
EKPO,OIFERP
EKPO,OIFEECH
EKPO,OIA_IPMVAT
EKPO,OIA_SPLTIV
EKPO,OIVATH
EKPO,OIVATF
EKPO,OISBREL
EKPO,OIBASPROD
EKPO,OITRKNR
EKPO,OITRKJR
EKPO,OIEXTNR
EKPO,OIITMNR
EKPO,OIFTIND
EKPO,OIPRIOP
EKPO,OITRIND
EKPO,OIGHNDL
EKPO,OIUMBAR
EKPO,OITXCON1
EKPO,OITXCON2
EKPO,OITXCON3
EKPO,OITXCON4
EKPO,OITXCON5
EKPO,OITXCON6
EKPO,OID_EXTBOL
EKPO,OID_MISCDL
EKPO,OIMATCYC
EKPO,OIEDOK
EKPO,OIEDBAL
EKPO,OIEDBALM
EKPO,OICERTF1
EKPO,OIDATFM1
EKPO,OIDATTO1
EKPO,OIH_LICTP
EKPO,OIH_LICIN
EKPO,OIH_LCFOL
EKPO,OIH_FOLQTY
EKPO,OIEDOK_GI
EKPO,OIEDBAL_GI
EKPO,OIEDBALM_GI
EKPO,OIHANTYP_GI
EKPO,OIINEX_GI
EKPO,OITAXGRP_GI
EKPO,OICERTF1_GI
EKPO,OIDATFM1_GI
EKPO,OIDATTO1_GI
EKPO,OIH_LICTP_GI
EKPO,OIH_LICIN_GI
EKPO,OIH_LCFOL_GI
EKPO,OIH_FOLQTY_GI
EKPO,OIO_RFBLN
EKPO,OIO_RFBLP
EKPO,SGT_SCAT
EKPO,SGT_RCAT
EKPO,ZZSRM_REQNO
EKPO,ZZSRM_REQPOS
EKPO,ZZSRM_REQDAT
EKPO,ZZ_UNSPSC
EKPO,ZZ_EAUKCIO
EKPO,ZZ_WERKS
EKPO,ZZ_VERLD
EKPO,ZZ_TAXIM
EKPO,ZZ_AKO
EKPO,ZZ_REACH_DATE
EKPO,ZZ_REACH_SDS_EX
EKPO,ZZ_REACH_SDS_NR
EKPO,ZZ_ITO
EKPO,ZZAUTOCONF
EKPO,ZZPRODUCTID
EKPO,ZZAUTOPO
EKPO,ZZALEPH_PERSNUM
EKPO,ZZALEPH_PERSNAME
EKPO,ZZGHPC
EKPO,ZZGMM_VATREL
EKPO,ZZGMM_PROPREL
EKPO,ZZGMM_REVERSETAX
EKPO,ZZ_PCTYPE
EKPO,REFSITE
EKPO,REF_ITEM
EKPO,SOURCE_ID
EKPO,SOURCE_KEY
EKPO,PUT_BACK
EKPO,POL_ID
EKPO,CONS_ORDER
EQKT,MANDT
EQKT,EQUNR
EQKT,SPRAS
EQKT,EQKTX
EQKT,KZLTX
EQKT,TXASP
EQKT,EQKTU
EQST,MANDT
EQST,EQUNR
EQST,WERKS
EQST,STLAN
EQST,STLNR
EQST,STLAL
EQST,ANDAT
EQST,ANNAM
EQST,AEDAT
EQST,AENAM
EQUI,MANDT
EQUI,EQUNR
EQUI,ERDAT
EQUI,ERNAM
EQUI,EQASP
EQUI,AEDAT
EQUI,AENAM
EQUI,BEGRU
EQUI,EQTYP
EQUI,EQART
EQUI,LVORM
EQUI,INVNR
EQUI,GROES
EQUI,BRGEW
EQUI,GEWEI
EQUI,ANSDT
EQUI,ANSWT
EQUI,WAERS
EQUI,ELIEF
EQUI,GWLEN
EQUI,GWLDT
EQUI,WDBWT
EQUI,HERST
EQUI,HERLD
EQUI,HZEIN
EQUI,SERGE
EQUI,TYPBZ
EQUI,BAUJJ
EQUI,BAUMM
EQUI,APLKZ
EQUI,AULDT
EQUI,INBDT
EQUI,GERNR
EQUI,EQLFN
EQUI,GWLDV
EQUI,EQDAT
EQUI,EQBER
EQUI,EQNUM
EQUI,OBJNR
EQUI,EQSNR
EQUI,CUOBJ
EQUI,KRFKZ
EQUI,KMATN
EQUI,MATNR
EQUI,SERNR
EQUI,WERK
EQUI,LAGER
EQUI,CHARGE
EQUI,KUNDE
EQUI,WARPL
EQUI,IMRC_POINT
EQUI,REVLV
EQUI,MGANR
EQUI,BEGRUI
EQUI,S_EQUI
EQUI,S_SERIAL
EQUI,S_KONFI
EQUI,S_SALE
EQUI,S_FHM
EQUI,S_ELSE
EQUI,S_ISU
EQUI,S_EQBS
EQUI,S_FLEET
EQUI,BSTVP
EQUI,SPARTE
EQUI,HANDLE
EQUI,TSEGTP
EQUI,EMATN
EQUI,ACT_CHANGE_AA
EQUI,S_CC
EQUI,DATLWB
EQUI,UII
EQUI,IUID_TYPE
EQUI,UII_PLANT
EQUI,ZZDUMMY
EQUI,ZZPM_EQCOSTF
EQUI,EQEXT_ACTIVE
EQUI,EQUI_SRTYPE
EQUI,EQUI_SNTYPE
EQUI,EQLB_DUTY
EQUI,EQLB_HIDE
EQUI,ZZPM_MTBF
EQUI,ZZPM_POF6
EQUI,ZZPM_POF12
EQUI,ZZPM_MTTR
EQUI,ZZPM_NUMR
EQUI,ZZPM_LFAIL
EQUI,ZZPM_NUMFR
EQUI,ZZPM_EQUNR
EQUI,ZZPM_COOP
EQUI,ZZPM_UDATE
EQUI,ZZPM_UTIME
EQUI,ZZPM_MTBF_2
EQUI,ZZPM_POF6_2
EQUI,ZZPM_POF12_2
EQUI,ZZPM_POF60_2
EQUI,ZZPM_MTTR_2
EQUI,ZZPM_NUMR_2
EQUI,ZZPM_NUMFR_2
EQUI,ZZPM_LFAIL_2
EQUZ,MANDT
EQUZ,EQUNR
EQUZ,DATBI
EQUZ,EQLFN
EQUZ,EQUZN
EQUZ,ERDAT
EQUZ,ERNAM
EQUZ,AEDAT
EQUZ,AENAM
EQUZ,TIMBI
EQUZ,ESTAI
EQUZ,ESTAE
EQUZ,STNAM
EQUZ,LVORM
EQUZ,DATAB
EQUZ,IWERK
EQUZ,IWERKI
EQUZ,SUBMT
EQUZ,MAPAR
EQUZ,HEQUI
EQUZ,HEQNR
EQUZ,INGRP
EQUZ,INGRPI
EQUZ,PM_OBJTY
EQUZ,GEWRK
EQUZ,GEWRKI
EQUZ,TIDNR
EQUZ,TIDNRI
EQUZ,ILOAN
EQUZ,KUND1
EQUZ,KUND2
EQUZ,KUND3
EQUZ,LIZNR
EQUZ,RBNR
EQUZ,EZDAT
EQUZ,EZBER
EQUZ,EZNUM
EQUZ,RBNR_I
EQUZ,IBLNR
EQUZ,BLDAT
EQUZ,PVS_FOCUS
EQUZ,PPEGUID
EQUZ,TECHS
EQUZ,FUNCID
EQUZ,FRCFIT
EQUZ,FRCRMV
ESKL,MANDT
ESKL,PACKNO
ESKL,INTROW
ESKL,NUMKN
ESKL,AEDAT
ESKL,LOEKZ
ESKL,NOACT
ESKL,MENGE
ESKL,WPROZ
ESKL,NETWR
ESKL,ZEKKN
ESKL,HPACKNO
ESKL,ACT_MENGE
ESKL,ACT_WERT
ESKL,PLN_NUMKN
ESKL,NAVNW
ESKL,LFPOS
ESKL,INV_MENGE
ESKL,FINAL
ESKL,FINAL_QTY
ESKL,FINAL_REASON
ESKL,AA_FINAL_QTY_F
ESKL,MENGE_F
ESKN,MANDT
ESKN,PACKNO
ESKN,ZEKKN
ESKN,BEKKN
ESKN,LOEKZ
ESKN,AEDAT
ESKN,KFLAG
ESKN,WPROZ
ESKN,NETWR
ESKN,SAKTO
ESKN,GSBER
ESKN,KOSTL
ESKN,VBELN
ESKN,VBELP
ESKN,VETEN
ESKN,ANLN1
ESKN,ANLN2
ESKN,AUFNR
ESKN,KOKRS
ESKN,XBKST
ESKN,XBAUF
ESKN,XBPRO
ESKN,EREKZ
ESKN,KSTRG
ESKN,PAOBJNR
ESKN,PRCTR
ESKN,PS_PSP_PNR
ESKN,NPLNR
ESKN,AUFPL
ESKN,IMKEY
ESKN,APLZL
ESKN,VPTNR
ESKN,FIPOS
ESKN,RECID
ESKN,FISTL
ESKN,GEBER
ESKN,FKBER
ESKN,MWSKZ
ESKN,TXJCD
ESKN,NAVNW
ESKN,KBLNR
ESKN,KBLPOS
ESKN,DABRZ
ESKN,LSTAR
ESKN,PRZNR
ESKN,GRANT_NBR
ESKN,FM_SPLIT_BATCH
ESKN,FM_SPLIT_BEGRU
ESKN,BUDGET_PD
ESKN,FMFGUS_KEY
ESKN,TCOBJNR
ESKN,DATEOFSERVICE
ESKN,NOTAXCORR
ESKN,DIFFOPTRATE
ESKN,HASDIFFOPTRATE
ESLL,MANDT
ESLL,PACKNO
ESLL,INTROW
ESLL,EXTROW
ESLL,DEL
ESLL,SRVPOS
ESLL,RANG
ESLL,EXTGROUP
ESLL,PACKAGE
ESLL,SUB_PACKNO
ESLL,LBNUM
ESLL,AUSGB
ESLL,STLVPOS
ESLL,EXTSRVNO
ESLL,MENGE
ESLL,MEINS
ESLL,UEBTO
ESLL,UEBTK
ESLL,WITH_LIM
ESLL,SPINF
ESLL,PEINH
ESLL,BRTWR
ESLL,NETWR
ESLL,FROMPOS
ESLL,TOPOS
ESLL,KTEXT1
ESLL,VRTKZ
ESLL,TWRKZ
ESLL,PERNR
ESLL,MOLGA
ESLL,LGART
ESLL,LGTXT
ESLL,STELL
ESLL,IFTNR
ESLL,BUDAT
ESLL,INSDT
ESLL,PLN_PACKNO
ESLL,PLN_INTROW
ESLL,KNT_PACKNO
ESLL,KNT_INTROW
ESLL,TMP_PACKNO
ESLL,TMP_INTROW
ESLL,STLV_LIM
ESLL,LIMIT_ROW
ESLL,ACT_MENGE
ESLL,ACT_WERT
ESLL,KNT_WERT
ESLL,KNT_MENGE
ESLL,ZIELWERT
ESLL,UNG_WERT
ESLL,UNG_MENGE
ESLL,ALT_INTROW
ESLL,BASIC
ESLL,ALTERNAT
ESLL,BIDDER
ESLL,SUPPLE
ESLL,FREEQTY
ESLL,INFORM
ESLL,PAUSCH
ESLL,EVENTUAL
ESLL,MWSKZ
ESLL,TXJCD
ESLL,PRS_CHG
ESLL,MATKL
ESLL,TBTWR
ESLL,NAVNW
ESLL,BASWR
ESLL,KKNUMV
ESLL,IWEIN
ESLL,INT_WORK
ESLL,EXTERNALID
ESLL,KSTAR
ESLL,ACT_WORK
ESLL,MAPNO
ESLL,SRVMAPKEY
ESLL,TAXTARIFFCODE
ESLL,SDATE
ESLL,BEGTIME
ESLL,ENDTIME
ESLL,PERSEXT
ESLL,CATSCOUNTE
ESLL,STOKZ
ESLL,BELNR
ESLL,FORMELNR
ESLL,FRMVAL1
ESLL,FRMVAL2
ESLL,FRMVAL3
ESLL,FRMVAL4
ESLL,FRMVAL5
ESLL,USERF1_NUM
ESLL,USERF2_NUM
ESLL,USERF1_TXT
ESLL,USERF2_TXT
ESLL,KNOBJ
ESLL,CHGTEXT
ESLL,ZZWORK_TYPE
ESLL,ZZCONTR_NAME
ESLL,ZZMATNR
ESLL,ZZMAKTX
ESLL,ZZPROF_CODE
ESLL,ZZPROFTX
ESLL,KALNR
ESLL,KLVAR
ESLL,EXTREFKEY
ESLL,INV_MENGE
ESLL,PER_SDATE
ESLL,PER_EDATE
ESLL,OIO_XRENT
ESLL,OIO_MATNR
ESLL,OIO_MBTXT
ESLL,OIO_MBMNG
ESLL,OIO_MBMEI
ESLL,OIO_MENGE
ESLL,OIO_MEINS
ESLL,OIO_RMOBSTAT
ESLL,OIO_RNUMPACK
ESLL,OIO_RVENDREF
ESLL,OIO_RX_PRT
ESLL,OIO_ACT_MBMNG
ESLL,OIO_ACT_MBMEI
ESLL,OIO_ACT_DMBMNG
ESLL,OIO_ACT_DMBMEI
ESSR,MANDT
ESSR,LBLNI
ESSR,LBLNE
ESSR,ERNAM
ESSR,ERDAT
ESSR,AEDAT
ESSR,AENAM
ESSR,SBNAMAG
ESSR,SBNAMAN
ESSR,DLORT
ESSR,LBLDT
ESSR,LZVON
ESSR,LZBIS
ESSR,LWERT
ESSR,UWERT
ESSR,UNPLV
ESSR,WAERS
ESSR,PACKNO
ESSR,TXZ01
ESSR,EBELN
ESSR,EBELP
ESSR,LOEKZ
ESSR,KZABN
ESSR,FINAL
ESSR,FRGGR
ESSR,FRGSX
ESSR,FRGKL
ESSR,FRGZU
ESSR,FRGRL
ESSR,F_LOCK
ESSR,PWWE
ESSR,PWFR
ESSR,BLDAT
ESSR,BUDAT
ESSR,XBLNR
ESSR,BKTXT
ESSR,KNTTP
ESSR,KZVBR
ESSR,NETWR
